"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1982047556264923318","Sun Oct 26 00:33:10 +0000 2025","8","@BangPino__ Saya bukan ahli IT tapi beberapa kali mencoba akses coretax emang bikin jengkel sekelas negara bikin website kayak mainan saya waktu latihan bikin web ","1982244073412120748","","BangPino__","in","","0","0","0","https://x.com/undefined/status/1982244073412120748","1366760393792581636",
"1981293543072428475","Fri Oct 24 07:07:18 +0000 2025","0","@jisungshain Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1981618488163938623","","jisungshain","in","","0","1","0","https://x.com/undefined/status/1981618488163938623","4564565058",
"1981570272739332250","Fri Oct 24 06:08:30 +0000 2025","0","@mineyoongee Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/1FgMLmAS49: (1/3)","1981603688839008478","","mineyoongee","in","","0","1","0","https://x.com/undefined/status/1981603688839008478","4564565058",
"1980910756792267145","Wed Oct 22 08:15:02 +0000 2025","0","hallo min @kring_pajak website coretax memang ada maintenance atau bagaimana ya? ini saya dari 3 hari yg lalu sampai hari ini keterangannya begini. sdh coba pake mozila dan chrome dan sudah clear cookies and cache juga tp ttp ngga bisa2 https://t.co/74gkvw1u0B","1980910756792267145","https://pbs.twimg.com/media/G32bbnjXYAAqaaQ.png","","in","","0","1","0","https://x.com/undefined/status/1980910756792267145","419221555",
"1980681663442248177","Tue Oct 21 17:04:42 +0000 2025","0","Hari ini (Selasa 21/10) KPP Pratama Tarakan kembali menyelenggarakan edukasi coretax yang bertempat di Aula Tengkayu Lt. 3. Kegiatan ini dihadiri oleh wajib pajak badan dan orang pribadi untuk melakukan praktik langsung pelaporan SPT Tahunan menggunakan website internal. (1/2) https://t.co/2utC0n3n4s","1980681663442248177","https://pbs.twimg.com/media/G3zLeM0WAAAg9k3.jpg","","in","","0","1","0","https://x.com/undefined/status/1980681663442248177","910538916767215617",
"1980107666660938090","Mon Oct 20 08:14:13 +0000 2025","0","@megadlilasiri Mohon mencoba melakukan hal berikut sebelum mengakses website Coretax: 1. clear cache &amp; cookies pada browser; 2. gunakan private atau incognito window; 3. gunakan browser atau perangkat yang berbeda; 4. pastikan jaringan internet lancar; (2/3)","1980185773988352344","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980185773988352344","4564565058",
"1980160255658205629","Mon Oct 20 07:58:01 +0000 2025","0","@cnz_adjie @DitjenPajakRI Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1980181697447809029","","cnz_adjie","in","","0","1","0","https://x.com/undefined/status/1980181697447809029","4564565058",
"1980160086967537808","Mon Oct 20 07:57:25 +0000 2025","0","@wimasevanda @DitjenPajakRI Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1980181546029220023","","wimasevanda","in","","0","1","0","https://x.com/undefined/status/1980181546029220023","4564565058",
"1980110660844519494","Mon Oct 20 07:41:56 +0000 2025","0","@c4ndies Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/1FgMLmAS49: (1/3)","1980177651454345219","","c4ndies","in","","0","1","0","https://x.com/undefined/status/1980177651454345219","4564565058",
"1980135620858286252","Mon Oct 20 04:54:55 +0000 2025","1","Aneh banget ada website yang pas login gak bisa kalau dienter alias harus diklik button login Sebut saja Coretax","1980135620858286252","","","in","","0","1","0","https://x.com/undefined/status/1980135620858286252","2318581970",
"1980276739122311193","Mon Oct 20 22:28:05 +0000 2025","0","@seka1la Iya kocak itu tweet terakhirnya ngomelin coretax. ","1980400657099288657","","seka1la","in","","0","0","0","https://x.com/undefined/status/1980400657099288657","1300876682446815232",
"1980123710611927048","Mon Oct 20 16:09:04 +0000 2025","0","@iHugBenBarnes Siappp kak semangat pejuang coretax","1980305273706406368","","iHugBenBarnes","in","","0","0","0","https://x.com/undefined/status/1980305273706406368","1190822759535796225",
"1979885609734013014","Mon Oct 20 16:08:41 +0000 2025","0","@sapiksyafiq @DitjenPajakRI @kring_pajak Kayaknya ini efek dari perbaikan coretax makanya ada eror baru","1980305177073918447","","sapiksyafiq","in","","0","0","0","https://x.com/undefined/status/1980305177073918447","1190822759535796225",
"1980296640918634986","Mon Oct 20 15:34:45 +0000 2025","1","guys tolong maklumi kalo tiba2 akun ini ngeluh kerjaan terutama coretax krn se emosi itu gw sm coretax udh 10 bulan tpi masih eror eroran","1980296640918634986","","","in","","0","1","0","https://x.com/undefined/status/1980296640918634986","4887704979",
"1980166718183129178","Mon Oct 20 15:34:24 +0000 2025","0","@iniakumeow Ka nanya dong udah bisa belum validasi PPhnya? Aku dr td siang coba validasi kendala di NIK notaris n NIK pembeli pas diinput ga muncul namanya. Kenapa si ya coretax @kring_pajak ini ","1980296550460141790","","iniakumeow","in","","0","1","0","https://x.com/undefined/status/1980296550460141790","313055694",
"1980284827560817059","Mon Oct 20 14:47:51 +0000 2025","0","Selain itu juga dibuka layanan: Aktivasi Akun Coretax Permohonan Kode Otorisasi DJP Antusiasme peserta dan semangat aparatur di Kabupaten Nias menjadi cerminan nyata komitmen bersama dalam meningkatkan kepatuhan dan pelayanan perpajakan️","1980284835383177538","","pajaksibolga","in","","0","1","0","https://x.com/undefined/status/1980284835383177538","833553429238657024",
"1980286782232203759","Mon Oct 20 14:55:38 +0000 2025","0","Selama Rabu Kamis 15 16 Oktober 2025 KPP Pratama Sibolga bersama KP2KP Gunungsitoli melaksanakan Asistensi Penyelesaian Deposit Pajak bagi Bendahara OPD sekaligus membuka layanan: Aktivasi Akun Coretax Permohonan Kode Otorisasi DJP https://t.co/3aJGgu2iPu","1980286795230433707","https://pbs.twimg.com/media/G3tkV0OXsAAq5kg.jpg","pajaksibolga","in","","0","1","0","https://x.com/undefined/status/1980286795230433707","833553429238657024",
"1980291676783640749","Mon Oct 20 15:15:02 +0000 2025","1","Pemerintah Genjot Penerimaan Pajak Kuartal IV dengan Coretax dan Pengawasan Ketat https://t.co/zmq9JSz2Vp #Targetpenerimaanpajak","1980291676783640749","","","in","","0","0","0","https://x.com/undefined/status/1980291676783640749","43799886",
"1980283913236021367","Mon Oct 20 14:44:11 +0000 2025","0","Coretax Siap Diterapkan Ditjen Pajak Imbau Wajib Pajak Segera Aktivasi Akun https://t.co/JHdk5KqIgu #Kemenkeu #aktivasiakunwajibpajak #sistemCoretax #sistembaru #BITVONLINE","1980283913236021367","","","in","","0","0","0","https://x.com/undefined/status/1980283913236021367","1641028826489823232",
"1980283448997868005","Mon Oct 20 14:42:28 +0000 2025","0","Selain itu juga dibuka layanan: Aktivasi Akun Coretax Permohonan Kode Otorisasi DJP Pengenalan SPT Tahunan PPh Orang Pribadi di Coretax bagi seluruh ASN Kabupaten Nias Utara. Terima kasih atas antusiasnya #KawanPajak! https://t.co/1ACdj7vhJu","1980283481977651352","https://pbs.twimg.com/media/G3thUy3WAAAwEPt.jpg","pajaksibolga","in","","0","1","0","https://x.com/undefined/status/1980283481977651352","833553429238657024",
"1980282519661814165","Mon Oct 20 14:38:43 +0000 2025","0"," Asistensi Penyelesaian Deposit Pajak Pengenalan SPT Tahunan PPh Orang Pribadi di Coretax Aktivasi Akun Coretax Permohonan Kode Otorisasi DJP Setiap senyum dan rasa ingin tahu dari para #KawanPajak jadi penyemangat tersendiri bagi kami untuk terus hadir dan melayani️ https://t.co/bU9X5KAVQk","1980282535948267635","https://pbs.twimg.com/media/G3tgdtfXcAAFDqf.jpg","pajaksibolga","in","","0","1","0","https://x.com/undefined/status/1980282535948267635","833553429238657024",
"1980281101081076175","Mon Oct 20 14:33:02 +0000 2025","0"," Aktivasi Akun Coretax Permohonan Kode Otorisasi DJP Antusiasme #KawanPajak di Nias Barat bikin suasana layanan terasa hangat dan penuh semangat belajar Jalan mungkin tak selalu mudah tapi semangat masyarakat Nias Barat selalu membuat setiap langkah terasa ringan","1980281105552228702","","pajaksibolga","in","","0","1","0","https://x.com/undefined/status/1980281105552228702","833553429238657024",
"1980281101081076175","Mon Oct 20 14:33:00 +0000 2025","0"," Perjalanan panjang menuju Nias Barat terbayar dengan senyum dan semangat luar biasa dari masyarakat! KPP Pratama Sibolga hadir pada Selasa Rabu 7 8 Oktober 2025 membuka layanan: Asistensi Penyelesaian Deposit Pajak Pengenalan SPT Tahunan PPh Orang Pribadi di Coretax https://t.co/VAWHXBNE0Q","1980281101081076175","https://pbs.twimg.com/amplify_video_thumb/1980280462707757056/img/YN15fiRKN6vNvGn1.jpg","","in","","0","1","0","https://x.com/undefined/status/1980281101081076175","833553429238657024",
"1980276739122311193","Mon Oct 20 14:28:50 +0000 2025","0","@seka1la Pagi mengeluh coretax malemnya kespill demn.","1980280051720716700","","seka1la","in","","0","2","0","https://x.com/undefined/status/1980280051720716700","1300876682446815232",
"1980276820596625682","Mon Oct 20 14:16:06 +0000 2025","0","Melalui kegiatan ini KPP Pratama Tarakan berharap para wajib pajak dapat lebih siap beradaptasi dengan sistem Coretax DJP. (4/4)","1980276844617437264","","pajaktarakan","in","","0","0","0","https://x.com/undefined/status/1980276844617437264","910538916767215617",
"1980276820596625682","Mon Oct 20 14:16:04 +0000 2025","0","Sebanyak 23 peserta yang terdiri dari wajib pajak badan dan orang pribadi mengikuti kegiatan ini dengan antusias. Dalam sesi tersebut peserta tidak hanya menerima penjelasan materi tetapi juga melakukan praktik langsung aktivasi akun Coretax (2/4) https://t.co/K0K0m5SX25","1980276835587100794","https://pbs.twimg.com/media/G3tbR_IXcAA7f91.jpg","pajaktarakan","in","","0","1","0","https://x.com/undefined/status/1980276835587100794","910538916767215617",
"1980276820596625682","Mon Oct 20 14:16:00 +0000 2025","0","Dalam upaya memperkenalkan sistem administrasi perpajakan terbaru KPP Pratama Tarakan mengadakan kegiatan Kelas Pajak: Edukasi Coretax pada Kamis (16/10) di Aula KPPN Nunukan. (1/4) https://t.co/GH3Ro2IwXk","1980276820596625682","https://pbs.twimg.com/media/G3tbRNiW8AEXSne.jpg","","in","","0","1","0","https://x.com/undefined/status/1980276820596625682","910538916767215617",
"1980270680999662061","Mon Oct 20 13:51:36 +0000 2025","0","halo admin @kring_pajak saya terdapat kendala untuk regist coretax NPWP pada step verifikasi nomor handphone padahal nomor yang diinput sudah benar dan saldo pulsanya pun ada mohon bantuannya min saya gatau salahnya dimana","1980270680999662061","","","in","","0","3","0","https://x.com/undefined/status/1980270680999662061","1075816960452161536",
"1980265927582322913","Mon Oct 20 13:35:34 +0000 2025","0","@eclipsway dari siang ak melihat orang-orang memaki coretax tiada henti","1980266645789831657","","eclipsway","in","","0","1","0","https://x.com/undefined/status/1980266645789831657","1330543242706890752",
"1980262892688851257","Mon Oct 20 13:20:39 +0000 2025","1","@kring_pajak malam min apakah coretax lg gangguan? dr tadi siang saya input validasi PPh ga bisa input NIK notaris dan NIK pembeli namanya tidak muncul. Mohon solusinya thx","1980262892688851257","","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1980262892688851257","313055694",
"1980256514805059587","Mon Oct 20 12:55:19 +0000 2025","0","seharian poll sampe sekarang pun diribetin sama masalah coretax ini","1980256514805059587","","","in","","0","0","0","https://x.com/undefined/status/1980256514805059587","2196785899",
"1980256095320031702","Mon Oct 20 12:53:39 +0000 2025","0","Dear coretax ga capek apa udh malem gini masih aja muter2? https://t.co/EszgEJfHN3","1980256095320031702","https://pbs.twimg.com/media/G3tIa2DXoAA4ToF.jpg","","in","","0","3","0","https://x.com/undefined/status/1980256095320031702","392647929",
"1980256041754407197","Mon Oct 20 12:53:26 +0000 2025","0","Baru 2 Juta DJP Imbau Wajib Pajak Segera Registrasi Akun Coretax https://t.co/qj3CXtZirF","1980256041754407197","","","in","","0","0","0","https://x.com/undefined/status/1980256041754407197","1303115408",
"1980253627186098648","Mon Oct 20 12:43:50 +0000 2025","0","Warga RI Buruan Aktifkan Akun Biar Bisa Lapor SPT 2025 di Coretax https://t.co/N3XGAt2dTW","1980253627186098648","","","in","","0","0","0","https://x.com/undefined/status/1980253627186098648","847372542830444544",
"1980251656504951012","Mon Oct 20 12:36:00 +0000 2025","0","si coretax coretax ini error lagi kah","1980251656504951012","","","in","","0","0","0","https://x.com/undefined/status/1980251656504951012","1181899796107296769",
"1980251343592763481","Mon Oct 20 12:34:46 +0000 2025","0","Baru 2 Juta DJP Imbau Wajib Pajak Segera Registrasi Akun Coretax - https://t.co/qj3CXtZirF https://t.co/6HsHD6WfUs","1980251343592763481","","","in","","0","0","0","https://x.com/undefined/status/1980251343592763481","1303115408",
"1980247264921850163","Mon Oct 20 12:18:33 +0000 2025","0","DJP Targetkan 14 Juta SPT Tahunan 2025 Wajib Pajak Diminta Segera Aktivasi Akun Coretax https://t.co/pFMebL5ATy via @InvestorID","1980247264921850163","","","in","","0","0","0","https://x.com/undefined/status/1980247264921850163","238091066",
"1980244941055107533","Mon Oct 20 12:09:19 +0000 2025","0","Senin. Balik malem &amp; masih harus urus coretax ","1980244941055107533","","","in","","0","1","0","https://x.com/undefined/status/1980244941055107533","297300082",
"1980239782367375559","Mon Oct 20 11:48:49 +0000 2025","1","Butuh info secepatnya pelatihan coretax dalam waktu dekat ini dongs","1980239782367375559","","","in","","0","1","0","https://x.com/undefined/status/1980239782367375559","1310065976424112128",
"1980244068992204932","Mon Oct 20 12:05:51 +0000 2025","0","Dirjen Pajak Imbau WP Segera Aktivasi Coretax Ini Alasannya https://t.co/OTypIzIo1t Menurut aku ini hanya supaya coretax tetap dipertahankan. Padahal kata Menkeu coretax tidak bagus. Mungkin akan diganti. Luhut cs pasti bertahan.","1980244068992204932","","","in","","0","0","0","https://x.com/undefined/status/1980244068992204932","1570756718275203075",
"1980239335124574395","Mon Oct 20 11:47:03 +0000 2025","0","Buka coretax sambil nonton saikkk https://t.co/yAoJh3iLCY","1980239335124574395","https://pbs.twimg.com/media/G3s5Lf8X0AARq3-.jpg","","in","","0","0","0","https://x.com/undefined/status/1980239335124574395","1219621477781098496",
"1980235419808886873","Mon Oct 20 11:31:29 +0000 2025","0","Lah iya hari ini terakhir lapor SPT Masa di coretax yaa.. Baru mendingan tapi come one open lepy kantor","1980235419808886873","","","in","","0","1","0","https://x.com/undefined/status/1980235419808886873","1219621477781098496",
"1980233314280824915","Mon Oct 20 11:23:07 +0000 2025","0","Udh jam segini dan gua masih mengumpati coretax","1980233314280824915","","","in","","0","0","0","https://x.com/undefined/status/1980233314280824915","1358057320052269057",
"1980231168139440164","Mon Oct 20 11:14:36 +0000 2025","0","seru bgt magang hari pertama gw udh dapet circle mabar ML minusnya tiap hari gw kudu ngurusin coretax gajelas","1980231168139440164","","","in","","0","0","0","https://x.com/undefined/status/1980231168139440164","1454082395729121281",
"1980223038072496145","Mon Oct 20 10:42:17 +0000 2025","0",".@kring_pajak coba infoin ke saya gimana itu cara buat ESKD di update-an coretax yang baru? Sebelumnya kan kalo kita pilih subjek pajak (cth: non individu) maka part2 yang gak relevan akan ke lock. Skrg kebuka semua. Harus isi semua kah skrg?","1980223038072496145","","","in","","0","1","0","https://x.com/undefined/status/1980223038072496145","1505491978070671363",
"1980220422064144561","Mon Oct 20 10:31:53 +0000 2025","0","open pembuatan npwp untuk - affiliate shopee - peralihan hak jual beli - syarat lamaran pekerjaan - kelengkapan dokumen pekerjaan - kelengkapan dokumen bank langsung wa nomor di bio aja yaa fee diakhir setelah npwp terbit 100% data secured #npwp #coretax #zonauang","1980220422064144561","","","in","","0","1","0","https://x.com/undefined/status/1980220422064144561","1471805548639047682",
"1980220054626341134","Mon Oct 20 10:30:26 +0000 2025","0","yang ada kendala di coretax bagian penandaan alamat/geometris boleh banget wa nomor di bio langsung buat yang urgent jugaa oke banget gasampe 15 menit insyaallah jadi npwp terbit dulu baru payment 25rb ajaa~ #npwp #zonauangᅠ","1980220054626341134","","","in","","0","0","0","https://x.com/undefined/status/1980220054626341134","1471805548639047682",
"1980220010867151249","Mon Oct 20 10:30:15 +0000 2025","0","yang perlu bantuan bikin npwp di coretax boleh wa nomor di bio yaa 25rb ajaa fee payment di akhir #zonauangᅠ #npwp","1980220010867151249","","","in","","0","0","0","https://x.com/undefined/status/1980220010867151249","1471805548639047682",
"1980216392269128161","Mon Oct 20 10:15:53 +0000 2025","0","@DitjenPajakRI Soree min apakah coretax lg gangguan? dr tadi siang saya input validasi PPh ga bisa input NIK notaris dan NIK pembeli namanya tidak muncul. Mohon solusinya thx","1980216392269128161","","DitjenPajakRI","in","","0","0","0","https://x.com/undefined/status/1980216392269128161","313055694",
"1978021503351636378","Mon Oct 20 10:12:58 +0000 2025","0","@DitjenPajakRI segera aktivasi akun coretaxmu dan dapatkan kode otorisasinya agar mudah isi SPT melalui coretax","1980215658576232680","","DitjenPajakRI","in","","0","1","0","https://x.com/undefined/status/1980215658576232680","19894122",
"1980213763224785166","Mon Oct 20 10:05:26 +0000 2025","0","@kring_pajak min boleh dijabarin gimana cara memasukkan pic kantor untuk penandatangan efaktur di coretax? secara rinci dari tahap awal terimakasih","1980213763224785166","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980213763224785166","184687339",
"1980213346340421704","Mon Oct 20 10:03:47 +0000 2025","0","min @kring_pajak tadi saya mau buat permohonan SKD di coretax tapi pas mau klik simpan kok eror ya? padahal isiannya udah bener. solusinya apa ya? https://t.co/FRcNtBzfRx","1980213346340421704","https://pbs.twimg.com/media/G3shVsTXYAAbCwQ.png","","in","","0","3","0","https://x.com/undefined/status/1980213346340421704","4887704979",
"1980212714812453235","Mon Oct 20 10:01:21 +0000 2025","0","Fokusnya sekarang: - Perbaiki sistem administrasi pajak (Coretax)​ - Kejar 200 penghindar pajak terbesar​ - Kasih reward buat pegawai pajak yang perform dan hukuman buat yang nakal​ - Tingkatkan kepatuhan wajib pajak","1980212735205097864","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1980212735205097864","238091066",
"1980209026412773576","Mon Oct 20 09:51:00 +0000 2025","0","@juniartierina Wkwk rajin amat ka coretax","1980210129665773744","","juniartierina","in","","0","1","0","https://x.com/undefined/status/1980210129665773744","335927987",
"1980209673249935485","Mon Oct 20 09:49:11 +0000 2025","0","Yuk! Aktifkan Akun Coretax","1980209673249935485","","","in","","0","0","0","https://x.com/undefined/status/1980209673249935485","299955188",
"1980209026412773576","Mon Oct 20 09:46:37 +0000 2025","0","Coretax hari ini kenapa gini terus https://t.co/OjO00UeMmm","1980209026412773576","https://pbs.twimg.com/media/G3sdl4TXMAAXlk8.jpg","","in","","0","1","0","https://x.com/undefined/status/1980209026412773576","79625481",
"1980207067748266038","Mon Oct 20 09:38:50 +0000 2025","0","@kring_pajak untuk fakturnya jika mix terbit di e-faktur dan coretax apakah diperbolehkan juga kak? Dan apakah faktur tsb bisa dibilang sah?","1980207067748266038","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980207067748266038","1369615624037535747",
"1980200100812243216","Mon Oct 20 09:11:09 +0000 2025","0","@kring_pajak utk mengajukan E-SKD melalui coretax apakah masih memerlukan DGT form yang diisi manual?","1980200100812243216","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980200100812243216","71791853",
"1980198666091827483","Mon Oct 20 09:05:26 +0000 2025","0","gue ud sebel bgt perkara 2 1 pls coretax jgn bikin gue tambah sebel","1980198666091827483","","","in","","0","0","0","https://x.com/undefined/status/1980198666091827483","1295691362021474306",
"1980165230811574552","Mon Oct 20 08:59:51 +0000 2025","0","@kring_pajak Mending cepet benerin coretax deh bulan lalu ngajuin pengurangan PPh 25 badan juga eror karena kata orang kpp ga masuk di sistem coretaxnya mereka padahal wp badan udah dapat bpe akhirnya malah disuruh ngajuin offline","1980197258911162792","","kring_pajak","in","","0","0","0","https://x.com/undefined/status/1980197258911162792","1403915108758130690",
"1980136118768300520","Mon Oct 20 08:59:38 +0000 2025","0","@donchilll Hai Kak. Mohon maaf atas ketidaknyamanannya. Mohon dipastikan Kembali apakah depositnya sudah terpotong. Silakan lakukan pengecekan pada menu buku besar akun Coretax dengan cara klik menu Buku Besar kemudian klik terapkan filter (1/5)","1980197204657885412","","donchilll","in","","0","4","0","https://x.com/undefined/status/1980197204657885412","4564565058",
"1980196857138885083","Mon Oct 20 08:58:15 +0000 2025","0","W bt bgt sm coretax (9999)","1980196857138885083","","","in","","0","0","0","https://x.com/undefined/status/1980196857138885083","409689553",
"1980196842718773277","Mon Oct 20 08:58:12 +0000 2025","1","CORETAX ANJJJ GUE MAU LOGIN DOANG GABISA BISA","1980196842718773277","","","in","","0","1","0","https://x.com/undefined/status/1980196842718773277","1090235418455375877",
"1980196722346238412","Mon Oct 20 08:57:56 +0000 2025","1","Kegiatan ini bertujuan membantu Wajib Pajak agar pelaporan SPT lebih mudah tepat dan sesuai ketentuan. #KelasPajak #KPPPratamaBengkalis #PajakOrangPribadi #Coretax 3/3 https://t.co/cnchpb3TQq","1980196777614553306","https://pbs.twimg.com/media/G3sSeZ0WAAAPFzj.jpg","pajakbengkalis","in","","0","0","1","https://x.com/undefined/status/1980196777614553306","3724294512",
"1980196722346238412","Mon Oct 20 08:57:50 +0000 2025","1","Kegiatan ini dilaksanakan pada Jumat 26 September 2025 di Ruang Rapat KPP dengan materi Pengenalan Pelaporan SPT Tahunan Orang Pribadi di Coretax untuk SPT Tahun Pajak 2025 yang akan dilaporkan pada 2026. 2/3 https://t.co/HDPETyYfCR","1980196751991603327","https://pbs.twimg.com/media/G3sScqMXgAAyw-O.jpg","pajakbengkalis","in","","0","1","1","https://x.com/undefined/status/1980196751991603327","3724294512",
"1980112363471982849","Mon Oct 20 08:46:45 +0000 2025","0","@Dzulfiqars ...silakan PIC (Penanggung Jawab Utama) perusahaan yg mengajukan permintaan Kode Otorisasi DJP melalui akun coretax PIC. Silakan masuk ke Akun Coretax orang pribadi lalu pilih menu Portal Saya &gt; Permintaan Kode Otorisasi / Sertifikat Elektronik. (3/3) Tks*Znda","1980193961252983054","","kring_pajak","in","","0","0","0","https://x.com/undefined/status/1980193961252983054","4564565058",
"1980165230811574552","Mon Oct 20 08:46:23 +0000 2025","0","@yutayuppi Pemberitahuan NPPN dapat dilakukan melalui Coretax melalui menu Layanan Wajib Pajak &gt; Layanan Administrasi &gt; Buat Permohonan Layanan Admistrasi &gt; Jenis Pelayanan Wajib Pajak AS.04 &gt; AS.04-1 Pemberitahuan Penggunaan Norma Penghitungan Penghasilan Neto (NPPN). (2/4)","1980193870337253461","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980193870337253461","4564565058",
"1980112363471982849","Mon Oct 20 08:46:04 +0000 2025","0","@Dzulfiqars dilakukan secara terpusat menggunakan Nomor Pokok Wajib Pajak yang terdaftar sesuai tempat tinggal atau tempat kedudukan Wajib Pajak. Sebagai tambahan informasi untuk membuat Kode Otorisasi / Sertifikat Elektronik pada sistem Coretax untuk Wajib Pajak Badan... (2/3)","1980193790221783141","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980193790221783141","4564565058",
"1980193332648350122","Mon Oct 20 08:44:15 +0000 2025","0","ya allah dah abis kesabaranku ngadepin coretax mau ngamuk aja kek sapi qurban https://t.co/z1gluDwnaa","1980193332648350122","https://pbs.twimg.com/media/G3sPNyNW0AAZ79X.jpg","","in","","0","0","0","https://x.com/undefined/status/1980193332648350122","1251539102794526720",
"1980193164691730696","Mon Oct 20 08:43:35 +0000 2025","0","Halo #KawanPajak Yuk segera aktivasi akun dan buat kode otorisasi Coretax DJP di https://t.co/eb3tc9YeF3 biar urusan pajak makin relax. Cek panduannya di: https://t.co/B8zO3lwePi #CoretaxDJP #AktivasiAkunCoretax #SPTTahunan https://t.co/cRXE8nntBI","1980193164691730696","https://pbs.twimg.com/amplify_video_thumb/1980193036777734144/img/cp5AK2l5lZrNxq6z.jpg","","in","","0","0","0","https://x.com/undefined/status/1980193164691730696","1487052967",
"1980191304215892462","Mon Oct 20 08:38:47 +0000 2025","1"," #KawanPajak segera lakukan aktivasi akun Coretax dan Kode Otorisasi lalu nikmati layanan perpajakan yang makin mudah dan terintegrasi! Cek info lengkapnya di https://t.co/FPr2ajjxmc dan panduan lengkapnya di https://t.co/pKCIenL9lJ","1980191955872366976","","pajakpagaralam","in","","0","0","0","https://x.com/undefined/status/1980191955872366976","3239722303",
"1980137852680966542","Mon Oct 20 08:36:22 +0000 2025","0","@FajrNugroho Apabila faktur pajak pengganti tsb masih belum muncul pada konsep SPT silakan Kakak dapat melakukan beberapa langkah berikut sebelum mengakses Coretax kembali: 1. Pastikan koneksi internet stabil; 2. Clear cache &amp; cookies pada browser yang digunakan; (2/4)","1980191349740917203","","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1980191349740917203","4564565058",
"1980160817837543634","Mon Oct 20 08:32:16 +0000 2025","0","@txtdariceweq Sebelum mengakses kembali laman coretax silakan Kakak dapat mencoba beberapa langkah berikut: 1. Clear cache&amp;cookies pada browser 2. Gunakan browser/perangkat berbeda 3. Gunakan Incognito Window (Chrome)/Private Window (Mozilla Firefox) 4. Silakan dicoba secara berkala. (3/4)","1980190316381794509","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980190316381794509","4564565058",
"1980100985377992993","Mon Oct 20 08:30:44 +0000 2025","0","@naahooniee Buku Panduan Pendaftaran WP Orang Pribadi dapat diunduh pada tautan berikut: https://t.co/1wesP7PG6n (4/5)","1980189929822138591","","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1980189929822138591","4564565058",
"1980163524203815417","Mon Oct 20 08:30:52 +0000 2025","0","@meanie_cherry14 yasinan aja sih si coretax ini mendingan gila bgt","1980189964790067387","","meanie_cherry14","in","","0","0","0","https://x.com/undefined/status/1980189964790067387","1703456197238800384",
"1980190027939508377","Mon Oct 20 08:31:07 +0000 2025","1","login x cuman buat mastiin coretax bermasalah apa ngga ternyata banyak yg ngeluh wkwk","1980190027939508377","","","in","","0","0","0","https://x.com/undefined/status/1980190027939508377","1379704011826208768",
"1980160817837543634","Mon Oct 20 08:30:41 +0000 2025","0","@txtdariceweq Terkait kendala login coretax mohon maaf atas ketidaknyamannya ya Kak. Saat ini Coretax DJP dapat diakses pada laman https://t.co/EwhuklRvdU. Silakan menuliskan ID pengguna dgn NIK/NPWP 16 digit isikan kata sandi isi kode keamanan klik menu login . (2/4)","1980189920280056279","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980189920280056279","4564565058",
"1980141742092664932","Mon Oct 20 08:30:40 +0000 2025","0","@mrevanoc Silakan Kakak ajukan permohonan pengembalian pembayaran pajak yg seharusnya tidak terutang tsb melalui Coretax &gt; Pembayaran &gt; Formulir Restitusi Pajak &gt; bagian alasan permintaan restitusi silakan pilih Permohonan pengembalian kelebihan pembayaran pajak yg seharusnya... (2/6)","1980189915406279081","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980189915406279081","4564565058",
